ward_code,min_lon,min_lat,max_lon,max_lat
OSSIDN10,4.647354,7.903563,4.665763,7.915469
OYSOWT09,3.879796,7.776589,3.937292,7.833559
OSSIWO04,4.177371,7.622026,4.185145,7.63229
EBSUGB19,8.083857,6.309614,8.110383,6.328401
OYSEGA11,3.980541,7.399054,4.002363,7.412582
OYSIBN04,3.909488,7.403046,3.940189,7.43507
OYSODS05,4.23719,8.119265,4.245979,8.130238
OYSISW03,3.883422,7.379518,3.888738,7.384759
ABSUMA17,7.49158,5.509996,7.530039,5.545276
ABSUMA09,7.500359,5.501279,7.513207,5.522642
OYSOLE02,3.750937,8.832265,3.758112,8.836575
OSSIRE09,4.182537,7.371301,4.195881,7.384184
OSSISO08,4.171333,7.340056,4.189399,7.353834
OSSENH05,4.453191,7.702497,4.468138,7.716763
OSSENH02,4.429247,7.714969,4.459838,7.738027
OSSEGO01,4.286331,7.886174,4.312932,7.916348
OYSOET04,3.956464,7.842892,3.963957,7.852314
EBSUGB01,8.1053,6.317411,8.114271,6.325915
ANSJJT02,6.937503,6.064923,6.976744,6.09804
ANSAGU20,7.028384,6.019943,7.06268,6.040277
KGSDAH04,6.737896,7.118031,6.764586,7.139596
61607,5.247645,13.058753,5.256067,13.065878
ANSZBL09,6.827565,5.982044,6.869045,6.018115
KWSSHA01,4.921817,8.346388,5.00746,8.521101
ODSOWO04,5.577738,7.192297,5.5914,7.20003
OSSBOE05,4.680348,7.895997,4.698576,7.91785
OYSOET08,3.91674,7.832981,3.958621,7.854992
KWSSHA07,5.058618,8.28526,5.446379,8.705258
OYSINE05,3.925007,7.397492,3.944078,7.419529
ANSGDD13,6.893618,6.092014,6.948815,6.137302
OYSIDO09,3.823884,7.388567,3.849562,7.411206
OYSINE01,3.916961,7.371043,3.93985,7.391085
OYSOGN03,4.247683,8.12237,4.254404,8.129361
ANSGDD14,6.842978,6.078416,6.921663,6.136514
11303,13.069551,11.808701,13.093968,11.84213
11305,13.172196,11.83393,13.215613,11.863931
OYSISW09,3.860701,7.358831,3.888268,7.374186
KWSSHA13,5.144026,8.246639,5.341901,8.432542
EDSBEN01,5.631747,6.334711,5.64169,6.350342
ANSGDD02,6.939998,6.095128,6.959283,6.124691
EDSUSL03,5.624804,6.371475,5.635642,6.381705
ANSAGU15,6.997084,6.011743,7.022314,6.039198
12408,13.154814,11.821825,13.177459,11.836303
KWSSHA11,4.687838,8.209719,4.822881,8.412892
KWSLFF07,5.11912,8.083043,5.160778,8.123269
KWSBDU04,4.607948,8.576157,4.741595,8.788143
EDSBEN06,5.616474,6.335579,5.628725,6.349741
EDSAUC12,6.261121,7.027403,6.295858,7.089286
EDSBEN11,5.591264,6.332529,5.61207,6.352043
EDSBEN05,5.598684,6.338784,5.621289,6.355608
EDSBEN03,5.617959,6.331757,5.634752,6.344318
EDSBEN02,5.625005,6.342111,5.649134,6.370217
EDSBEN10,5.623487,6.313877,5.632291,6.328122
EDSBEN04,5.570219,6.307012,5.628093,6.345027
EDSBEN08,5.619,6.346886,5.629402,6.35462
OSSILA11,4.806353,8.003067,4.907149,8.095503
KWSBDU09,4.685851,8.630777,4.838606,8.899212
EDSURM02,6.297577,6.689023,6.326784,6.717813
RVSGGU04,7.195598,4.722521,7.201597,4.72761
EDSUSL06,5.574665,6.359002,5.602589,6.399216
EDSURM03,6.325586,6.69608,6.340801,6.724864
EDSUSL02,5.619,6.354556,5.644707,6.385251
EDSUSL08,5.559146,6.370643,5.581574,6.40033
KGSDAH01,6.729913,7.088663,6.749557,7.104508
DTSASB09,6.72488,6.172712,6.751202,6.204128
ODSAKS11,5.170319,7.252767,5.192156,7.266577
ODSAKS08,5.193391,7.234145,5.204754,7.251271
ODSAKS06,5.187573,7.223163,5.199156,7.251253
ODSANE02,5.744851,7.506888,5.754196,7.516558
ODSAKS05,5.190071,7.209204,5.234857,7.253107
ODSOWO05,5.568876,7.196609,5.595549,7.221012
DTSAKU05,6.60765,6.169838,6.644904,6.198787
DTSASB05,6.717766,6.158023,6.768656,6.181802
KWSLRN12,4.440028,8.403371,4.598035,8.502731
NISBMG08,5.817636,10.776174,6.266548,11.166978
KWSPTG06,5.413626,8.608651,5.642038,8.912224
KWSLAF03,5.078634,8.655507,5.390016,8.915074
KWSLAF07,5.043785,8.869169,5.263292,9.135463
KWSSHA16,4.812185,8.793255,4.939753,8.877058
KWSPTG09,5.743705,8.705087,5.757133,8.733661
KWSSHA06,4.745807,8.394913,4.937756,8.60479
KWSSHA10,5.008638,8.52827,5.310747,8.763897
KWSLAF02,5.341541,8.676796,5.462146,8.856191
KWSPTG02,5.790873,8.392976,6.081615,8.756521
KWSMUN02,4.785875,8.05357,4.944541,8.253983
KWSMUN11,4.839924,8.189268,4.916742,8.273048
KWSLAF06,4.970272,8.956605,5.138932,9.098671
KWSSHA05,4.893811,8.349939,4.962636,8.452354
KWSSHA03,4.593637,8.301742,4.705834,8.436381
KWSSHA09,4.928843,8.461682,5.119612,8.667163
KWSWSN05,5.027879,8.20831,5.139057,8.278868
DTSEFR01,5.783907,5.548283,5.819569,5.579894
BYSNEM09,6.398494,4.530028,6.404404,4.536231
DTSEFR08,5.760672,5.546043,5.784752,5.562699
DTSEFR04,5.773444,5.527304,5.787734,5.542375
DTSWWR02,5.747528,5.509736,5.757821,5.519598
12412,13.143343,11.843504,13.154191,11.855298
12414,13.154621,11.84675,13.165059,11.858137
OYSISW11,3.881537,7.357351,3.89405,7.366465
OYSINE10,3.904699,7.383723,3.910968,7.389945
EDSURM01,6.318484,6.704966,6.329696,6.718259
EDSUSL04,5.546606,6.347978,5.582497,6.375354
DTSEFR02,5.730491,5.552895,5.786127,5.572794
12407,13.162544,11.834765,13.175999,11.84947
KWSSHA18,4.781302,8.6903,4.968295,9.057664
AKSRNN03,8.231186,4.813624,8.24305,4.823416
AKSRNN08,8.226503,4.775413,8.250309,4.808165
AKSTTU06,7.894603,5.040613,7.91838,5.076637
12411,13.159263,11.838753,13.167067,11.855623
11608,13.386788,11.661559,13.392242,11.66752
OYSONA07,3.95812,7.32979,3.966012,7.339411
12403,13.153718,11.830399,13.16304,11.841447
11301,13.176557,11.820177,13.190493,11.838699
KWSLAF05,5.044017,9.00141,5.1886,9.162597
KWSLAF01,5.390016,8.848474,5.435382,8.873446
OYSISE12,3.901667,7.340812,3.916548,7.362488
OYSINE06,3.908808,7.387631,3.918287,7.394606
KWSSHA02,4.653664,8.331875,4.763576,8.415799
DTSWWR08,5.731669,5.508587,5.759582,5.531671
KWSFUF01,4.626967,8.381431,4.745832,8.486346
OYSISE07,3.886733,7.336017,3.907109,7.366835
AKSDYY07,7.906308,5.000462,7.941155,5.035816
ABSKWU01,7.551142,5.442023,7.572634,5.462143
OYSISW08,3.871591,7.373277,3.884798,7.384944
OYSONA10,3.932756,7.326762,3.972119,7.356929
AKSDYY05,7.928791,4.974394,7.998332,5.020401
BYSYEN10,6.274567,4.868822,6.332467,4.937978
KGSKAB01,6.070271,7.813394,6.083145,7.82534
BYSYEN01,6.257181,4.917214,6.28535,4.945202
OSSIAE08,4.754855,7.592215,4.761364,7.599232
OSSIEW08,4.740403,7.628872,4.748518,7.633443
OSSIEW03,4.742622,7.620585,4.789495,7.655807
OSSIEW01,4.736966,7.625313,4.743826,7.630799
KGSKNE08,6.233707,7.54243,6.240812,7.551083
EDSDGE02,5.672427,6.352911,5.705948,6.376827
EDSDGE08,5.644707,6.349611,5.676096,6.377747
EDSDGE01,5.674913,6.325039,5.705303,6.3651
EDSDGE09,5.627591,6.255089,5.649199,6.322257
KGSKNE04,6.228732,7.550105,6.238891,7.558969
ODSOWT07,4.828248,7.083553,4.837602,7.093866
ODSOWT11,4.830581,7.091429,4.850191,7.102758
ODSOWT08,4.835478,7.082953,4.85948,7.093902
EDSDGE03,5.643202,6.29767,5.666355,6.32932
KGSLKJ06,6.742292,7.810161,6.749428,7.817214
KWSLFF04,5.184815,8.142297,5.264876,8.220174
KWSMUN10,4.85138,8.226713,4.938188,8.353579
KWSMUN01,4.735305,8.180084,4.889768,8.3851
KWSPTG07,5.747947,8.703971,5.774866,8.732205
KWSSHA04,4.807916,8.331501,4.922493,8.407462
KWSWSN04,5.002793,8.144237,5.139057,8.245801
KWSLFF05,5.245964,8.148274,5.323138,8.208683
KWSLAF04,5.252298,8.851008,5.548557,9.016753
KWSSHA17,4.81412,8.824919,4.863966,8.86795
KWSKEY06,4.552649,8.500144,4.570792,8.514612
KWSKEY12,4.553641,8.495136,4.570254,8.508776
KWSPTG01,5.960185,8.400895,6.208536,8.760588
PLSANW16,9.000367,9.920329,9.068062,10.032775
PLSANW18,8.968826,9.940923,9.011819,9.988791
JI0110,10.097712,12.328129,10.254057,12.433832
JI1508,10.015013,12.181664,10.206913,12.38653
JI1801,10.191903,12.441315,10.363172,12.626153
JI1803,10.052071,12.41688,10.258073,12.527058
BA2011,10.307883,12.394684,10.539396,12.477849
GMSNFD07,10.981716,11.062991,11.223756,11.286718
70404,10.910279,11.17882,11.220233,11.446869
NASAWE10,9.233018,8.223025,9.541556,8.482958
NASAWE03,9.273065,8.120218,9.411823,8.23631
NASAWE02,9.30675,8.263849,9.616836,8.409868
PLSMBD05,9.77079,8.423957,9.950107,8.529835
PLSMBD14,9.740917,8.500263,9.854944,8.602099
PLSSHD03,9.597561,8.366914,9.756655,8.488679
PLSMBD02,9.922408,8.512872,10.032066,8.632332
PLSMBD12,9.723328,8.367342,9.847497,8.468043
PLSWAS17,9.895818,8.632332,10.185914,8.831255
PLSMBD04,9.756413,8.515814,9.924137,8.730971
PLSMBD03,9.86545,8.529835,9.989846,8.671669
PLSDNG17,10.18923,9.380402,10.57992,9.615373
PLSWAS05,10.10519,8.744191,10.49977,9.159672
PLSWAS08,10.304518,8.964753,10.640037,9.390169
BA0119,10.086522,9.466482,10.618765,9.868656
GMSSHM06,10.956318,9.525596,11.124824,9.694828
GMSSHM05,11.013101,9.550422,11.048114,9.612684
BA0116,10.483062,9.452518,10.8034,9.834468
OGSABS13,3.377793,7.141606,3.397238,7.173233
OGSABS02,3.361662,7.167234,3.391904,7.195923
OGSSAU03,3.630128,6.835595,3.656794,6.863149
OYSISE11,3.897798,7.370924,3.902672,7.375561
ADSGAN10,11.741464,8.481451,12.016379,8.670161
ADSTNG01,11.566884,8.198796,11.852362,8.468854
ADSGAN05,11.696298,8.253419,12.013161,8.4992
OGSOGU10,3.882522,6.795429,3.921901,6.821655
OGSIUE09,3.908964,6.809817,3.954087,6.840834
OGSABS03,3.35606,7.153599,3.380356,7.171113
OGSABS01,3.341676,7.156324,3.362106,7.169477
OGSABS05,3.334772,7.118258,3.360723,7.150608
OGSIUE08,3.91839,6.785676,3.946036,6.820102
OGSIUE02,3.90715,6.820723,3.949261,6.864331
AKSDYY09,7.914229,5.029271,7.937222,5.054009
AKSDYY10,7.858599,4.99119,7.917589,5.038497
OGSABS08,3.393741,7.14116,3.412332,7.176844
OGSABS15,3.354298,7.129906,3.372899,7.148472
61605,5.233909,13.065051,5.24794,13.07979
61704,5.241175,13.046241,5.249403,13.058753
61604,5.23831,13.059925,5.245886,13.066521
OGSABN03,3.343687,7.149152,3.357786,7.161846
61608,5.238384,13.055686,5.249388,13.062848
AKSTTU10,7.870185,5.027044,7.903453,5.076637
61603,5.244383,13.061757,5.251118,13.069964
61610,5.24932,13.065254,5.256177,13.075392
OGSABS09,3.347869,7.16552,3.370095,7.188865
OYSINE08,3.898818,7.376764,3.905304,7.382882
OYSIBN08,3.892519,7.398416,3.916224,7.428205
OYSINW11,3.885313,7.379429,3.893708,7.384659
OYSINW01,3.886108,7.385109,3.894226,7.390585
OYSINW07,3.85909,7.400518,3.883553,7.421688
OYSISE02,3.904612,7.362447,3.919456,7.372938
OYSIBN11,3.865074,7.412499,3.898545,7.434734
OYSISE03,3.891129,7.374099,3.900906,7.379459
OYSINE07,3.909787,7.336649,3.934259,7.356138
OYSINE12,3.899287,7.372675,3.905579,7.379993
OYSISE05,3.898934,7.365147,3.9056,7.372675
OYSIBN06,3.897008,7.379421,3.902778,7.386344
OYSINW06,3.877464,7.384149,3.88845,7.39608
OYSISW05,3.878754,7.371223,3.891599,7.379969
OYSINW08,3.885605,7.382807,3.893362,7.387033
OYSISE10,3.897159,7.360344,3.906373,7.366683
OYSINE03,3.916966,7.36095,3.940227,7.377358
OYSISW07,3.887508,7.363708,3.89542,7.369395
OYSISE08,3.905191,7.344302,3.92229,7.365501
OGSABN13,3.329891,7.156121,3.347364,7.165281
OYSINE04,3.92223,7.352088,3.940654,7.364147
OGSABN15,3.332179,7.156263,3.34525,7.160157
OGSABN16,3.313968,7.134839,3.33289,7.153167
OGSABN02,3.333631,7.163226,3.342685,7.174869
OYSINW04,3.893043,7.379421,3.898879,7.385109
OGSABN01,3.33876,7.168424,3.352076,7.181629
12410,13.103037,11.833014,13.166813,11.866576
OYSIBN05,3.889729,7.384794,3.897832,7.401238
OYSIBN09,3.88229,7.39608,3.890457,7.406177
OGSABN04,3.342754,7.180836,3.364118,7.200162
OYSIBN10,3.876618,7.42334,3.91281,7.464584
OYSIBN01,3.90675,7.430752,3.933352,7.454417
OYSISE06,3.897709,7.36741,3.903026,7.373156
OYSISE01,3.912972,7.356381,3.926097,7.367195
OYSINW05,3.893406,7.377845,3.89867,7.381949
OYSINW03,3.889012,7.377083,3.894017,7.380946
OGSADO14,3.191938,6.65019,3.233731,6.706466
OYSIJA05,2.692613,7.707825,3.000193,8.140891
BYSBRS05,6.01696,4.338528,6.164868,4.566572
OYSIJA06,2.903206,7.795671,3.053882,8.051441
OYSIBAN07,2.972686,7.442264,3.356554,7.795671
OGSION09,2.761128,7.488508,2.98449,7.68378
BYSNEM04,6.240843,4.359279,6.42737,4.480529
OGSION08,2.712468,7.465939,3.032664,7.952301
AKSPNG05,7.978415,4.537863,8.011422,4.556277
BYSNEM12,6.145735,4.399723,6.291501,4.644438
BYSBRS06,5.996484,4.286642,6.112336,4.361544
BYSBRS04,6.094656,4.274852,6.239263,4.490778
BYSBRS08,6.072631,4.270204,6.136507,4.330486
BYSBRS01,6.233515,4.289768,6.26741,4.31775
BYSBRS02,6.241366,4.303375,6.293713,4.375349
BYSBRS09,6.267936,4.294051,6.381526,4.368889
BYSBRS07,6.354378,4.299035,6.607241,4.758597
BYSNEM03,6.347044,4.385718,6.445417,4.532019
DTSKLK07,4.976784,5.766691,5.106357,5.918877
DTSKLK06,5.067838,5.746776,5.155973,5.814933
DTSKLK04,4.99736,5.814933,5.224885,6.01446
ODSIAE03,4.683695,6.132515,4.916116,6.305212
DTSKLK09,5.084471,5.59204,5.249717,5.726528
DTSKLK10,5.079804,5.713028,5.177084,5.763766
ODSIAE04,4.592196,6.16874,4.737043,6.304359
ODSIAE12,4.70902,6.102259,4.787781,6.196549
ODSIAE07,4.76009,6.073231,4.866931,6.17723
ODSIAE05,4.624331,6.242099,4.874422,6.437849
DTSKLK08,5.106357,5.61399,5.353887,5.912883
ODSIAE02,4.603085,6.262859,4.669737,6.339006
ODSIAE06,4.473125,6.34339,4.658522,6.498971
ODSIAE01,4.483238,6.251784,4.631062,6.362109
DTSWRC06,5.157122,5.400596,5.431249,5.585683
DTSBUR07,5.320034,5.138975,5.47125,5.366509
OGSWSD10,4.436436,6.297285,4.59845,6.397127
DTSWRC07,5.478195,5.500229,5.582179,5.591618
DTSWWR06,5.485735,5.514453,5.696486,5.781102
DTSWWR10,5.636269,5.532288,5.731908,5.614512
AKSENW07,8.292367,4.586275,8.343998,4.716369
OYSICL05,3.075019,7.391444,3.244713,7.472082
OGSABN09,2.994556,7.238977,3.196821,7.456493
OGSION03,2.957161,7.428376,3.076946,7.552904
OGSION04,2.920498,7.466443,3.020719,7.585174
OYSIJA07,2.736965,7.858061,3.14848,8.259394
OYSICL06,3.185489,7.492057,3.223525,7.530324
AKSTTU09,7.970432,5.124193,8.000302,5.171727
11707,13.65777,12.908281,13.766291,13.020348
OYSKAA10,3.249008,7.998312,3.321079,8.052294
PLSMBD13,9.767701,8.742245,9.836119,8.820801
12308,13.66698,12.636424,13.884817,12.746267
KGSNDG08,6.628012,6.846853,6.717563,6.985574
OGSINE08,3.988596,6.860331,4.034915,6.929439
OGSINE03,3.953677,6.885932,4.000663,6.918191
OYSOWT08,3.862887,7.849336,3.941882,7.936482
CRSANA01,8.351211,4.949503,8.401451,4.988685
ABSMBL18,7.488024,5.705325,7.523251,5.74463
ENSGBO21,0.0,0.0,0.0,0.0
IMSNSA07,0.0,0.0,0.0,0.0
IMSNSA03,0.0,0.0,0.0,0.0
IMSNSA10,0.0,0.0,0.0,0.0
IMSNSA15,0.0,0.0,0.0,0.0
12606,13.232594,12.54997,13.358548,12.654866
10807,14.101026,11.876085,14.315947,12.104448
11509,14.463578,12.199416,14.563981,12.339293
10511,12.124787,10.613277,12.315954,10.728367
OSSORU10,4.466464,7.859145,4.484662,7.891128
OSSBOE11,4.691809,7.866322,4.702224,7.89337
ADSMWA02,11.749667,8.658798,11.916396,8.820424
ADSMWA01,11.749007,8.934594,11.923632,9.151813
CRSANA11,8.309937,4.911217,8.355955,4.931388
CRSANA07,8.331664,4.927753,8.356795,4.946355
CRSANA06,8.35358,4.944028,8.39418,4.968952
CRSANA03,8.332527,4.940098,8.359977,4.963096
BNSSEL11,9.256598,7.014155,9.356884,7.098065
ADSMWA05,11.67774,9.048166,11.887459,9.237751
BNSSEL08,9.140164,6.943061,9.261191,7.092314
BNSSEL07,9.044979,6.962419,9.186173,7.068674
BNSMKD07,8.385478,7.674431,8.520493,7.779293
OSSIDO09,4.961626,7.920687,5.000347,7.950786
ADSNUM03,11.523937,9.366643,11.700711,9.490442
12608,13.231211,12.481719,13.401945,12.582912
12309,13.367126,12.344012,13.5141,12.496902
ADSNUM02,11.530128,9.306711,11.708826,9.431751
ADSLMR10,11.496647,9.393767,11.723457,9.559871
BNSDKP03,7.829465,7.228687,7.953689,7.296802
BNSDKP06,7.934329,7.104683,8.07484,7.219727
BNSDKP02,7.828252,7.183758,7.951676,7.256309
12306,13.250581,12.251818,13.5411,12.394617
BNSDKP01,7.842497,7.144872,7.998701,7.263164
AKSABT12,7.82541,4.618772,7.850308,4.652044
ANSNZM01,6.792015,6.390062,6.85828,6.589366
EBSBKL23,0.0,0.0,0.0,0.0
EBSEBJ06,0.0,0.0,0.0,0.0
BNSKAL11,9.644266,7.064978,9.831609,7.244002
IMSWER08,0.0,0.0,0.0,0.0
EKSEKW07,0.0,0.0,0.0,0.0
EKSEKW05,0.0,0.0,0.0,0.0
KWSKSB01,3.450761,8.928539,3.770734,9.180822
ADSDSA08,11.623784,9.202702,11.886859,9.389135
IMSEBM08,0.0,0.0,0.0,0.0
IMSGUA11,0.0,0.0,0.0,0.0
IMSGUA05,0.0,0.0,0.0,0.0
IMSIHI03,0.0,0.0,0.0,0.0
IMSKED09,0.0,0.0,0.0,0.0
IMSKWE12,0.0,0.0,0.0,0.0
IMSTTK13,0.0,0.0,0.0,0.0
ANSUMZ03,7.138504,5.988575,7.163407,6.013845
PLSBSA20,0.0,0.0,0.0,0.0
EBSAKL09,0.0,0.0,0.0,0.0
OGSSAU13,0.0,0.0,0.0,0.0
EKSEWT11,4.903,7.738225,4.978156,7.810518
NASAKW04,0.0,0.0,0.0,0.0
EBSBZR10,0.0,0.0,0.0,0.0
EBSCHR29,0.0,0.0,0.0,0.0
ABSKPU16,0.0,0.0,0.0,0.0
EBSBKL12,0.0,0.0,0.0,0.0
EBSBKL15,0.0,0.0,0.0,0.0
OGSSAU09,3.59168,6.829186,3.632204,6.867659
OGSYEN10,2.70308,6.852851,2.874158,7.0945
DTSJRT08,5.838703,5.181436,6.071164,5.277986
DTSGRA06,5.691943,5.890753,5.835304,5.98551
DTSGRA04,5.825105,5.781299,5.876765,5.846396
DTSGRA01,5.750041,5.85041,5.81154,5.910004
DTSGRA03,5.770564,5.771029,5.857405,5.865042
DTSJRT04,5.794686,5.259761,5.882604,5.352192
DTSJRT02,5.874948,5.292345,6.028476,5.387386
80805,6.6417,12.313274,6.713683,12.426648
80802,6.688011,12.277226,6.83761,12.396134
ABSHAF05,0.0,0.0,0.0,0.0
ABSHAF06,0.0,0.0,0.0,0.0
ABSHAF19,0.0,0.0,0.0,0.0
ABSKEK09,0.0,0.0,0.0,0.0
ABSKEK08,0.0,0.0,0.0,0.0
KWSKSB08,3.12108,9.057011,3.448041,9.34597
KWSKSB02,3.11812,9.273247,3.412201,9.522689
ENSNKW16,0.0,0.0,0.0,0.0
ENSUWN14,0.0,0.0,0.0,0.0
ENSUWN16,0.0,0.0,0.0,0.0
KWSKSB06,2.772844,8.956826,3.268005,9.199798
IMSUML06,0.0,0.0,0.0,0.0
KWSKSB03,2.730003,8.575206,3.131298,9.021608
KWSKSB11,3.196685,9.121011,3.770734,9.703054
ANSJJT01,6.777519,6.041072,6.843306,6.076571
KWSKSB10,3.322972,9.582581,3.798748,10.157978
KWSLAF08,4.863603,8.840974,5.000661,9.034063
PLSBKK06,0.0,0.0,0.0,0.0
41008,8.322107,12.977858,8.380612,13.082331
42305,7.962129,12.440474,8.054334,12.542654
ABSKPU11,0.0,0.0,0.0,0.0
40707,7.2444,11.370447,7.301676,11.4469
50403,4.543744,12.821102,4.658102,12.964126
50406,4.6267,12.851039,4.740491,12.944245
IMSABB06,0.0,0.0,0.0,0.0
ENSUWN15,0.0,0.0,0.0,0.0
IMSUMD10,0.0,0.0,0.0,0.0
IMSUMD14,0.0,0.0,0.0,0.0
ANSAJL12,0.0,0.0,0.0,0.0
EKSEFO08,0.0,0.0,0.0,0.0
ABSKPU02,0.0,0.0,0.0,0.0
50202,3.740553,12.360426,4.000113,12.560865
51209,3.977521,12.312051,4.061517,12.350152
50308,4.522695,12.727473,4.572528,12.758507
PLSQAP14,0.0,0.0,0.0,0.0
PLSTNK08,0.0,0.0,0.0,0.0
EBSAFK21,0.0,0.0,0.0,0.0
51709,4.514123,11.279303,4.601606,11.375068
DTSBUR02,0.0,0.0,0.0,0.0
ABSKPU12,0.0,0.0,0.0,0.0
ABSKPU17,0.0,0.0,0.0,0.0
ABSKWU16,0.0,0.0,0.0,0.0
ABSKWU17,0.0,0.0,0.0,0.0
ABSMBA08,0.0,0.0,0.0,0.0
ABSMBA12,0.0,0.0,0.0,0.0
ABSMBA18,0.0,0.0,0.0,0.0
51704,4.304402,10.957291,4.581943,11.183406
51702,4.314111,10.877171,4.69351,11.065662
51609,5.429791,11.219436,5.470145,11.284228
51608,5.530326,10.964991,5.740148,11.099678
51610,5.459983,11.179766,5.532954,11.26579
ABSSSM09,0.0,0.0,0.0,0.0
51911,5.088272,11.504949,5.270302,11.741615
OSSIDO06,4.929453,7.901822,4.974512,7.946792
OYSSWT05,2.724706,8.431445,3.325616,8.811719
ENSNSK21,7.506392,6.655902,7.615995,6.743211
OGSION01,2.877603,7.36844,2.982865,7.479452
ENSNSK22,7.481648,6.720841,7.604385,6.804687
ENSJRV23,0.0,0.0,0.0,0.0
ENSJRV24,0.0,0.0,0.0,0.0
ENSBBG20,0.0,0.0,0.0,0.0
ENSAGN16,0.0,0.0,0.0,0.0
ENSAGN15,0.0,0.0,0.0,0.0
CRSCAL03,8.345816,4.997709,8.367092,5.021151
NISKAG09,6.234478,10.07711,6.453602,10.232568
OGSSAU12,3.551439,6.683167,3.641784,6.77418
NISBMG06,5.9568,10.070351,6.060132,10.343722
NISBMG01,5.717584,10.655129,5.967636,10.935935
OGSSAU07,3.457735,6.68321,3.553604,6.776965
KGSKFU09,7.223254,7.165884,7.338069,7.274985
KGSKFU01,7.172147,7.225127,7.303797,7.359826
LASIKU23,3.468694,6.653161,3.559607,6.683336
OGSION05,2.741058,7.334198,2.846446,7.489043
LASIKU12,3.531735,6.639819,3.573515,6.665873
LASIKU27,3.552492,6.648862,3.601445,6.68352
LASEPE11,3.979322,6.57905,4.011567,6.597851
LASIKU04,3.53367,6.557385,3.648287,6.660628
LASIKU18,3.579749,6.654713,3.642966,6.683306
LASIKU14,3.622084,6.566954,3.696868,6.638497
LASIKU20,3.505744,6.612903,3.525992,6.631036
LASIKU29,3.511214,6.591839,3.555531,6.632685
50109,4.392084,12.349866,4.466126,12.412986
50110,4.443219,12.327749,4.502734,12.406419
51002,4.446545,12.529627,4.616813,12.653254
LASAGG05,3.307918,6.605385,3.331239,6.620781
LASAGG03,3.311236,6.611607,3.319467,6.624058
LASAGG10,3.304592,6.609306,3.312997,6.624104
LASMUN05,3.344278,6.515101,3.360513,6.528194
LASMUN12,3.343312,6.527721,3.353923,6.537161
LASIKA08,3.352505,6.638994,3.37267,6.652301
LASIKA04,3.351321,6.60204,3.370648,6.626705
LASIKA17,3.335476,6.597064,3.355139,6.627442
LASIKA07,3.334603,6.618903,3.354564,6.635385
LASIKA02,3.351761,6.623117,3.37036,6.644835
LASIKA09,3.344966,6.639615,3.353423,6.650774
LASIKA01,3.341836,6.633312,3.35333,6.641371
LASATO02,3.336031,6.45173,3.351034,6.458899
LASATO11,3.345401,6.463014,3.35614,6.467449
KGSLAM07,7.394412,7.089234,7.517085,7.213927
LASATO04,3.33385,6.437836,3.342618,6.448139
LASAPA10,3.349005,6.436974,3.359521,6.455161
LASATO15,3.340955,6.43651,3.34906,6.446698
LASATO01,3.343127,6.45487,3.351804,6.463276
